0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
 10003167 ;AL ;ARAPIRACA ;Povoado Canaã ;RUA PROJETADA, N. 05, DOIS GALPÕES PARA DEPÓSITO ;20.510,00;350.000,00;94.14;Comercial, 0.00 de área total, 389.79 de área privativa, 542.12 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10003167,,,,,,,
 1444406089011 ;SC ;FLORIANOPOLIS ;AGRONOMICA ;RUA ARNOLDO SILVEIRA, N. SN, LT 142, QD 13 ;359.312,62;330.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 652.50 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406089011,,,,,,
 8555506107844 ;SC ;GASPAR ;BELA VISTA ;RUA ANFILOQUIO NUNES PIRES, N. 5471, Apto 101G ;167.000,00;167.000,00;0.00;Apartamento, 0.00 de área total, 48.26 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555506107844,,,
 1107410002452 ;SC ;GUARAMIRIM ;CENTRO ;RUA ELOY SOTTER CORREA, N. 89 ;378.000,00;378.000,00;0.00;Casa, 0.00 de área total, 165.60 de área privativa, 364.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1107410002452,,,
 1444414478773 ;SC ;ICARA ;LOTEAMENTO JUSSARA ;RUA PROJETADA 03, N. 407, Apto 407, QD 166, LT 20 ;75.993,40;103.000,00;26.22;Terreno, 0.00 de área total, 0.00 de área privativa, 351.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444414478773,,,,,
 8555525327250 ;SC ;ICARA ;BAIRRO PRESIDENTE VA ;RUA JOAO PAULO II, N. 399, Apto 34, BL 15 ;125.000,00;125.000,00;0.00;Apartamento, 0.00 de área total, 44.16 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525327250,,,,,
 8444417061529 ;SC ;INDAIAL ;JOAO PAULO II ;RUA R SAO LAZARO ANTIGA RUA I, N. 49, LT 26C ;230.000,00;230.000,00;0.00;Casa, 0.00 de área total, 51.14 de área privativa, 360.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417061529,,,,,,,
 8444424766656 ;SC ;INDAIAL ;JOAO PAULO II ;RUA NOSSA SENHORA DAS DORES, N. 35, CS 02 ;215.000,00;215.000,00;0.00;Casa, 0.00 de área total, 48.66 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424766656,,,
 8444417497459 ;SC ;ITAIOPOLIS ;NOVA BRASILIA ;RUA NERY CORDEIRO, N. 30, CS 02 ;43.883,65;67.513,30;35.00;Casa, 48.90 de área total, 43.40 de área privativa, 125.29 de área do terreno,  2 qto(s), WC, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417497459,,,,
 8444412618010 ;SC ;ITAJAI ;ESPINHEIROS ;RUA JOSE FRANCISCO REIS, N. 501, CS 02 ;205.000,00;205.000,00;0.00;Casa, 0.00 de área total, 47.73 de área privativa, 100.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412618010,,,,,,
 8444415939705 ;SC ;ITAJAI ;ESPINHEIROS ;RUA MARIANGELA ROCHA FABENI, N. 80, CASA 0 ;240.000,00;240.000,00;0.00;Casa, 0.00 de área total, 65.52 de área privativa, 100.17 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415939705,,,,,,,
 8444413855237 ;SC ;ITAJAI ;CIDADE NOVA ;RUA MARIA ALVES MAFRA, N. 575, 1 ;165.000,00;165.000,00;0.00;Casa, 0.00 de área total, 51.07 de área privativa, 101.25 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413855237,,,,,,
 8444421953706 ;SC ;ITAJAI ;SANTA REGINA ;RUA WALDEMAR DA SILVA, N. 1321, CASA A ;190.000,00;190.000,00;0.00;Casa, 0.00 de área total, 49.40 de área privativa, 100.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421953706,,,
 8444423098412 ;SC ;JAGUARUNA ;LOT RETIRO ;RUA PROJETADA A, N. SN, LOTE 12 QUADRA B ;175.000,00;175.000,00;0.00;Casa, 0.00 de área total, 40.47 de área privativa, 324.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423098412,,,
 10008444 ;SC ;JARAGUA DO SUL ;SANTA LUZIA ;RUA CARLOS FREDERICO RAMTHUM, N. S/Nº ;599.343,17;1.365.000,00;56.10;Terreno, 0.00 de área total, 0.00 de área privativa, 43218.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10008444,,,,,,,,
 8444424286956 ;SC ;JARAGUA DO SUL ;TRES RIOS DO NORTE ;RUA JOSE FOSSILE FILHO, N. 254, LOTE 17 ;142.000,00;142.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 337.50 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424286956,,,,,,,
 8787700303751 ;SC ;JOINVILLE ;FLORESTA ;RUA PRINCESA MAFALDA, N. 474, Apto 504, BL 08 VAGA 295 ;96.000,00;160.000,00;40.00;Apartamento, 0.00 de área total, 42.85 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700303751,,,,,,
 8787702779605 ;SC ;JOINVILLE ;ADHEMAR GARCIA ;RUA ANTONIO JOSE DA COSTA, N. 374, Apto 501, BL 05 ;96.000,00;160.000,00;40.00;Apartamento, 0.00 de área total, 51.54 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702779605,,,,,,
 8787703088827 ;SC ;JOINVILLE ;ADHEMAR GARCIA ;RUA ANTONIO JOSE DA COSTA, N. 374, Apto 301, BL 02 ;106.200,00;177.000,00;40.00;Apartamento, 51.54 de área total, 44.15 de área privativa, 0.00 de área do terreno,  2 qto(s).;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703088827,,,,,
 8787706076471 ;SC ;JOINVILLE ;PARANAGUAMIRIM ;RUA BOEHMERWALD, N. 123, Apto 102, BL 02 ;102.600,00;171.000,00;40.00;Apartamento, 49.97 de área total, 42.87 de área privativa, 5077.57 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706076471,,,,,,
 1412300002470 ;SC ;JOINVILLE ;VILA NOVA ;RUA ANABURGO, N. SN, LT 01 ;415.000,00;415.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 531.70 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1412300002470,,,,,,,
 8787701809870 ;SC ;JOINVILLE ;VILA NOVA ;RUA HILDO NOVAES, N. 640, Apto 401, BL 09 ;165.000,00;165.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701809870,,,,,
 8787703672553 ;SC ;JOINVILLE ;FLORESTA ;RUA PRINCESA MAFALDA, N. 474, Apto 103, BLOCO 04 ;170.000,00;170.000,00;0.00;Apartamento, 0.00 de área total, 42.85 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703672553,,,,,,
 8444409747379 ;SC ;JOINVILLE ;PETROPOLIS ;RUA DOS DESENHISTAS N 96 03, N. 96, CS 03 ;206.000,00;206.000,00;0.00;Casa, 0.00 de área total, 49.24 de área privativa, 47.04 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409747379,,,,,,
 8444403650144 ;SC ;JOINVILLE ;PROFIPO ;RUA CIDADE DE IGUATU, N. SN, CS 01 ;173.600,00;173.600,00;0.00;Casa, 0.00 de área total, 44.33 de área privativa, 78.31 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403650144,,,
 8787700321105 ;SC ;JOINVILLE ;FLORESTA ;RUA PRINCESA MAFALDA, N. 474, Apto 104, BL 08 ;174.355,00;167.000,00;0.00;Apartamento, 0.00 de área total, 45.60 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700321105,,,,
 8787708404450 ;SC ;JOINVILLE ;BUCAREIN ;RUA PORTO BELO, N. 97, Apto 1102, TORRE 1 G 351 ;270.234,00;230.000,00;0.00;Apartamento, 0.00 de área total, 54.67 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708404450,,,,,
 1444416798520 ;SC ;LAGES ;PETROPOLIS ;RUA BOM RETIRO, N. 85 ;207.900,00;297.000,00;30.00;Casa, 85.94 de área total, 85.94 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444416798520,,,
 8555501149638 ;SC ;LAGES ;GUARUJA ;RUA MANOEL MAFRA, N. 67, L13 QF ;133.000,00;133.000,00;0.00;Casa, 0.00 de área total, 61.00 de área privativa, 360.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555501149638,,,
 8444409791203 ;SC ;LONTRAS ;CENTRO ;RUA FERNANDO SUCHARA, N. 80, AREA 2 ;361.500,00;361.500,00;0.00;Casa, 0.00 de área total, 68.41 de área privativa, 453.39 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409791203,,,,,,,
 1444409731555 ;SC ;MAFRA ;VILA FORMOSA ;RUA VEREADOR OTAVIO LICNERSKI, N. 135 ;173.942,26;173.942,26;0.00;Casa, 0.00 de área total, 99.21 de área privativa, 253.34 de área do terreno,  2 qto(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444409731555,,,
 8444413218393 ;SC ;MARACAJA ;ESPIGAO GRANDE ;RUA JOAO SATURNINO PEREIRA, N. SN ;112.642,00;112.624,19;0.00;Casa, 0.00 de área total, 47.15 de área privativa, 376.20 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413218393,,,,
 8444409801900 ;SC ;MORRO DA FUMACA ;CENTRO ;RUA IVANOR BERTAN N 82 LOTEAMENTO GRAZIELA LOTE 07, N. 82, LT 07 QD 05 ;160.000,00;160.000,00;0.00;Casa, 0.00 de área total, 55.66 de área privativa, 362.50 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409801900,,,,,,,
 8787700441119 ;SC ;NAVEGANTES ;MEIA PRAIA ;RUA GERALDO JOSE BORBA, N. 1120, Apto 201,  2 PAVIMENTO VG N 02 ;145.000,00;145.000,00;0.00;Apartamento, 0.00 de área total, 55.15 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700441119,,,,,
 1444401346970 ;SC ;NOVA ERECHIM ;LOTEAMENTO NOVA EREC ;RUA DAS CHACARAS, N. 0, CHAC 48 ;473.190,00;296.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 12037.58 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444401346970,,,,,,,
 1444405460735 ;SC ;PALHOCA ;ENSEADA DO BRITO (ENS BRITO) ;RUA MANOEL ANTONIO DE LIMA, N. S/N, CANTO DO SUL ;1.022.590,80;1.386.000,00;26.22;Casa, 0.00 de área total, 172.00 de área privativa, 4500.00 de área do terreno, piscina.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405460735,,,,,,
 1444413444530 ;SC ;PALHOCA ;PONTE DO IMARUIM ;RUA JOAQUIM SOUZA LOBO N 330, N. 330, Apto 102, APARTAMENTO ;208.889,13;208.889,13;0.00;Apartamento, 0.00 de área total, 57.65 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444413444530,,,,,,
 8444402824530 ;SC ;PALHOCA ;PACHECOS ;RUA JOSE PAULO ESTEVES AVILA N 864 AP102 VG 102, N. 864, Apto 102, PAV SUPERIOR ;180.000,00;180.000,00;0.00;Apartamento, 0.00 de área total, 55.57 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402824530,,,,,
 8444406000302 ;SC ;PALHOCA ;BARRA DO ARIRIU ;RUA CAMELIA N 22 AP101 VAGA DESCOBERTA 04, N. 22, Apto 101, AP101 PAVIMENTO TERREO ;175.000,00;175.000,00;0.00;Apartamento, 0.00 de área total, 58.29 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406000302,,,,,
 8555521976343 ;SC ;PALHOCA ;BELA VISTA ;RUA  JOSE JOAO BARCELOS, N. 375, CS 115, TP C, SUBTIPO CA, QD AC ;238.000,00;238.000,00;0.00;Casa, 0.00 de área total, 66.60 de área privativa, 143.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555521976343,,,,
 8787704597040 ;SC ;PALHOCA ;BELA VISTA ;AVENIDA PAULO ROBERTO VIDAL, N. 347, Apto 303, BLOCO 09 ;155.000,00;155.000,00;0.00;Apartamento, 0.00 de área total, 45.59 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704597040,,,,
 10170219 ;SC ;PALHOCA ;JARDIM ELDORADO ;RUA DALIA, N. 166, QD I, LT 14 - LOT JARDIM DAS PALMEIRAS ;633.000,00;633.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10170219,,,,,,
 1444401939106 ;SC ;PALMITOS ;  ; RUA VIDAL DE NEGREIROS, N. sn, sn, 364 A ;70.000,00;70.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 325.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444401939106,,,,,,
 17873 ;SC ;SALETE ;SCHREIBER ;RUA AUGUSTO SCHWARTZ, N. 214 ;500.000,00;500.000,00;0.00;Comercial, 0.00 de área total, 205.20 de área privativa, 809.40 de área do terreno, WC, 1 sala(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=17873,,,,,,
 8062800019664 ;SC ;SAO BENTO DO SUL ;BRASILIA ;RUA OLAVO KAISEKAMP N SN LOTE 05 QUADRA G LOTEAMEN, N. SN, LT 05 QD G ;310.000,00;310.000,00;0.00;Casa, 0.00 de área total, 84.18 de área privativa, 360.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8062800019664,,,,,,,
 8444424113679 ;SC ;SAO JOAO BATISTA ;LOTEAMENTO VIDA BOA ;RUA GILMAR AZEVEDO, N. 127, CASA 02 ;190.000,00;190.000,00;0.00;Casa, 0.00 de área total, 55.30 de área privativa, 90.52 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424113679,,,
 10149712 ;SC ;SAO JOSE ;SAO LUIZ ;RUA DOCILICIO LUZ, UNIDADE A4 ;796.250,00;1.225.000,00;35.00;Terreno, 0.00 de área total, 0.00 de área privativa, 4616.29 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10149712,,,,,,,,
 1444407167660 ;SC ;SAO JOSE ;POTECAS ;RUA AROEIRA, N. SN, 0, D15, N. SN, LT 15 ;172.500,00;230.000,00;25.00;Terreno, 0.00 de área total, 0.00 de área privativa, 577.84 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407167660,,,,
 1555527149955 ;SC ;SAO JOSE ;CAMPINAS ;RUA DOMINGOS ANDRE ZANINI, N. 277, SL 818,  8 PAV ;250.000,00;250.000,00;0.00;Sala, 0.00 de área total, 24.55 de área privativa, 0.00 de área do terreno, 1 sala(s), 1 lavabo(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555527149955,,,,
 8444405144343 ;SC ;SAO JOSE ;CAMPINAS ;AVENIDA BRIGADEIRO DA SILVA PAES N 405 AP411 BLOCO, N. 407, Apto 411, 4 PAVIMENTO ;216.000,00;216.000,00;0.00;Apartamento, 0.00 de área total, 39.58 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405144343,,,,,,
 1040900731472 ;SC ;SAO JOSE ;AREIAS ;RUA ANGELITA FIGUEIREDO N 1160 ANTIGA RUA A, N. 1160 ;458.000,00;458.000,00;0.00;Casa, 0.00 de área total, 154.00 de área privativa, 375.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1040900731472,,,,,,,,
 8444403594708 ;SC ;SAO JOSE ;FORQUILHAS ;RUA KILIANO HAMMES N 80 AP103 QD49 LT11 GARAGEM 03, N. 80, Apto 103, QD49 LT11 ;188.600,00;188.600,00;0.00;Apartamento, 0.00 de área total, 67.13 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403594708,,,,,
 8444405846852 ;SC ;SAO JOSE ;FORQUILHAS ;RUA JOVITO MANOEL GONCALVES N 441 AP202 VG 05 RESI, N. 441, Apto 202, 1 PAVIMENTO QD10 LT23 ;225.000,00;225.000,00;0.00;Apartamento, 0.00 de área total, 63.06 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405846852,,,,,
 8444415330786 ;SC ;SAO JOSE ;FORQUILHAS ;RUA ISABEL PIRES DE OLIVEIRA, N. 515, UNIDADE 02 ;220.000,00;220.000,00;0.00;Casa, 0.00 de área total, 51.57 de área privativa, 209.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415330786,,,,,,,
 8555515304665 ;SC ;SAO JOSE ;FORQUILHAS ;RUA JULIETA DA SILVA MELO, N. 707, CS 01, LT 08, QD L ;251.500,00;251.500,00;0.00;Casa, 0.00 de área total, 49.05 de área privativa, 166.01 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555515304665,,,,,
 1444410246762 ;SC ;SAO LOURENCO DO OESTE ;CRUZEIRO ;TRAVESSA BENO ERBES, N. SN, QD10-C, LT23 ;262.500,00;375.000,00;30.00;Terreno, 0.00 de área total, 0.00 de área privativa, 562.50 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444410246762,,,,,,
 8444419612000 ;SC ;SAO LUDGERO ;BAIRRO ENCOSTAS DO S ;RUA PADRE LUDGERO LOCKS, N. 410, LOTE 23  QUADRA O ;215.000,00;215.000,00;0.00;Casa, 0.00 de área total, 43.67 de área privativa, 360.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419612000,,,
 1555522328207 ;SC ;SOMBRIO ;CENTRO ;VIA LATERAL BR 101 PREFEITO SANTELMO BORBA N SN 00, N. 0 ;180.000,00;180.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 525.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555522328207,,,,,,,,
 10170134 ;SC ;TAIO ;Seminário ;RUA DOZE DE FEVEREIRO, N. 199, QD E, LT 34 E LT 35 PARTE ;700.000,00;700.000,00;0.00;Galpão, 0.00 de área total, 356.80 de área privativa, 498.57 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10170134,,,,,,
 8444408720566 ;SC ;TUBARAO ;SAO MARTINHO ;RUA IZIDORO EGIDIO GOULART QDJ LT152, N. 0, QDJ LT152 ;156.000,00;156.000,00;0.00;Casa, 0.00 de área total, 63.00 de área privativa, 780.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408720566,,,,,,,
 1555515258509 ;SC ;URUSSANGA ;CENTRO ;RUA RUA PROJETADA B ESQ RUA PROJETADA A, N. Q A, L 1 ;125.000,00;125.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 797.78 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555515258509,,,,,,,
 10147303 ;RS ;ALEGRETE ;CENTRO ;RUA CORONEL CABRITA, N. 106 ;544.275,00;750.000,00;27.43;Comercial, 0.00 de área total, 291.15 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10147303,,,
 10007115 ;RS ;ALVORADA ;BELA VISTA ;RUA FREDERICO DIHL, N. 3928, QDR 06 ;11.016,80;188.000,00;94.14;Terreno, 0.00 de área total, 0.00 de área privativa, 396.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10007115,,,,,,,
 8444408629445 ;RS ;ALVORADA ;APARECIDA ;RUA CALDAS JUNIOR, N. 517 ;112.750,00;205.000,00;45.00;Casa, 0.00 de área total, 117.92 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408629445,,,
 8555526122865 ;RS ;ALVORADA ;JARDIM ALGARVE ;RUA UM, N. 601, CS 242 ;124.695,00;225.000,00;44.58;Casa, 72.23 de área total, 71.75 de área privativa, 100.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555526122865,,,
